brand_id,brand_name,product_name,campaign_name,campaign_phase
1455,Samsung,Galaxy Tab,WinterWonders,Post-Launch
1456,Amazon,Fire TV,CyberMonday,Pre-Launch
1457,Coca-Cola,Sprite,InnovationX,Launch
1458,Pepsi,Pepsi Lime,FallCollection,Pre-Launch
1459,Apple,Vision Pro,CustomerFirst,Launch
1460,Apple,iPad Air,ReferralBonus,Pre-Launch
1461,Google,Nest Hub,WinterWonders,Post-Launch
1462,Apple,iPad Air,LaunchWave,Pre-Launch
1463,Microsoft,Surface Go,NewYearNewYou,Pre-Launch
1464,Coca-Cola,Diet Coke,BackToSchool,Pre-Launch
1465,Nike,React,BackToSchool,Pre-Launch
1466,Apple,iPad Air,SummerSale,Post-Launch
1467,Nike,Air Max,HolidaySpecial,Post-Launch
1468,Apple,Vision Pro,FallCollection,Launch
1469,Apple,MacBook Pro,NewYearNewYou,Post-Launch
1470,Microsoft,Surface Go,SpringBlast2025,Pre-Launch
1471,Google,Pixel 8,NextGeneration,Pre-Launch
1472,Samsung,Galaxy Watch,WinterWonders,Post-Launch
1473,Nike,Air Jordan,EarthDay,Post-Launch
1474,Nike,React,LoyaltyRewards,Post-Launch
1475,Nike,Air Force 1,GlobalCampaign,Pre-Launch
1476,Apple,iPad Air,SummerSale,Pre-Launch
1477,Samsung,Galaxy Buds,LocalTouchpoints,Pre-Launch
1478,Nike,React,LaunchWave,Post-Launch
1479,Nike,Air Max,ValentinesDeals,Launch
1480,Pepsi,Pepsi Wild Cherry,HolidaySpecial,Post-Launch
1481,Nike,Air Max,PowerRelease,Launch
1482,Amazon,Echo Dot,InnovationX,Pre-Launch
1483,Adidas,NMD,CustomerFirst,Launch
1484,Amazon,Fire Tablet,WinterWonders,Pre-Launch
1485,Coca-Cola,Coca-Cola Cherry,CustomerFirst,Post-Launch
1486,Microsoft,Xbox Elite Controller,SummerDreams,Post-Launch
1487,Adidas,Stan Smith,LocalTouchpoints,Post-Launch
1488,Nike,Air Force 1,EarthDay,Post-Launch
1489,Pepsi,Pepsi Zero Sugar,NextGeneration,Launch
1490,Adidas,Yeezy,NextGeneration,Post-Launch
1491,Toyota,Tundra,CustomerFirst,Post-Launch
1492,Amazon,Halo Band,InnovationX,Post-Launch
1493,Adidas,Ultraboost,SpringBlast2025,Post-Launch
1494,Toyota,Highlander,NewYearNewYou,Post-Launch
1495,Samsung,Galaxy Tab,SummerDreams,Pre-Launch
1496,Coca-Cola,Sprite,SummerDreams,Pre-Launch
1497,Microsoft,Surface Laptop,EarthDay,Launch
1498,Nike,Air Jordan,LaunchWave,Post-Launch
1499,Amazon,Echo Dot,InnovationX,Post-Launch
1500,Samsung,Galaxy Z Fold,LaunchWave,Post-Launch
1501,Amazon,Eero WiFi,FallCollection,Pre-Launch
1502,Coca-Cola,Sprite,ValentinesDeals,Pre-Launch
1503,Google,Pixel Buds,SpringBlast2025,Launch
1504,Samsung,Neo QLED TV,ReferralBonus,Launch
1505,Adidas,Superstar,ReferralBonus,Launch
1506,Amazon,Echo Dot,ReferralBonus,Pre-Launch
1507,Google,Pixel Tablet,BlackFriday,Launch
1508,Amazon,Fire Tablet,LoyaltyRewards,Pre-Launch
1509,Microsoft,Surface Duo,SustainableFuture,Pre-Launch
1510,Coca-Cola,Sprite,SummerSale,Post-Launch
1511,Samsung,Galaxy S25,ReferralBonus,Pre-Launch
1512,Apple,MacBook Pro,NextGeneration,Pre-Launch
1513,Amazon,Halo Band,GlobalCampaign,Launch
1514,Pepsi,Pepsi Wild Cherry,SpringBlast2025,Pre-Launch
1515,Nike,Air Force 1,SummerSale,Pre-Launch
1516,Microsoft,Xbox Series X,FallCollection,Launch
1517,Nike,FlyKnit,FallCollection,Pre-Launch
1518,Amazon,Fire TV,FallCollection,Launch
1519,Amazon,Echo Dot,LoyaltyRewards,Launch
1520,Microsoft,Surface Laptop,HolidaySpecial,Post-Launch
1521,Amazon,Kindle,SummerDreams,Launch
1522,Nike,Dri-FIT,BackToSchool,Pre-Launch
1523,Toyota,Corolla,CyberMonday,Pre-Launch
1524,Apple,Vision Pro,BlackFriday,Post-Launch
1525,Adidas,Ultraboost,GlobalCampaign,Pre-Launch
1526,Coca-Cola,Coca-Cola Vanilla,NewYearNewYou,Post-Launch
1527,Adidas,Superstar,ValentinesDeals,Launch
1528,Coca-Cola,Coca-Cola Vanilla,ValentinesDeals,Post-Launch
1529,Google,Nest Hub,FallCollection,Pre-Launch
1530,Microsoft,Surface Go,WinterWonders,Launch
1531,Pepsi,Pepsi Zero Sugar,NewYearNewYou,Launch
1532,Amazon,Ring Camera,EarthDay,Post-Launch
1533,Microsoft,Xbox Series X,PowerRelease,Post-Launch
1534,Google,Pixel Watch,BackToSchool,Post-Launch
1535,Pepsi,Pepsi Lime,HolidaySpecial,Launch
1536,Amazon,Ring Camera,LaunchWave,Post-Launch
1537,Nike,Air Force 1,SpringBlast2025,Pre-Launch
1538,Coca-Cola,Sprite,BackToSchool,Post-Launch
1539,Amazon,Eero WiFi,PowerRelease,Pre-Launch
1540,Nike,Dri-FIT,NextGeneration,Pre-Launch
1541,Samsung,Galaxy S25,LocalTouchpoints,Launch
1542,Google,Pixel Buds,CustomerFirst,Post-Launch
1543,Coca-Cola,Fanta,BlackFriday,Pre-Launch
1544,Pepsi,Pepsi Lime,SummerSale,Pre-Launch
1545,Samsung,Galaxy S25,NewYearNewYou,Pre-Launch
1546,Apple,Apple Watch,WinterWonders,Launch
1547,Toyota,Highlander,NextGeneration,Pre-Launch
1548,Samsung,Galaxy Watch,LaunchWave,Pre-Launch
1549,Apple,Vision Pro,BlackFriday,Pre-Launch
1550,Nike,Zoom Pegasus,GlobalCampaign,Pre-Launch
1551,Toyota,RAV4,SpringBlast2025,Pre-Launch
1552,Google,Nest Hub,InnovationX,Post-Launch
1553,Adidas,NMD,BackToSchool,Launch
1554,Pepsi,Pepsi Max,LocalTouchpoints,Post-Launch
1555,Samsung,Galaxy Z Fold,FallCollection,Pre-Launch
1556,Toyota,Camry,WinterWonders,Pre-Launch
1557,Pepsi,Diet Pepsi,ReferralBonus,Post-Launch
1558,Coca-Cola,Coca-Cola Vanilla,SummerSale,Post-Launch
1559,Toyota,Camry,SustainableFuture,Launch
1560,Apple,iPad Air,CustomerFirst,Pre-Launch
1561,Toyota,Corolla,SummerSale,Post-Launch
1562,Amazon,Echo Dot,LaunchWave,Post-Launch
1563,Nike,FlyKnit,ValentinesDeals,Post-Launch
1564,Apple,iMac,WinterWonders,Post-Launch
1565,Adidas,Samba,SustainableFuture,Launch
1566,Adidas,Superstar,InnovationX,Pre-Launch
1567,Samsung,Neo QLED TV,BlackFriday,Launch
1568,Nike,Air Force 1,SpringBlast2025,Launch
1569,Toyota,RAV4,NewYearNewYou,Post-Launch
1570,Pepsi,Pepsi Wild Cherry,SummerSale,Launch
1571,Adidas,NMD,HolidaySpecial,Pre-Launch
1572,Samsung,Galaxy Watch,LocalTouchpoints,Post-Launch
1573,Apple,Vision Pro,LoyaltyRewards,Post-Launch
1574,Nike,Air Force 1,LoyaltyRewards,Pre-Launch
1575,Samsung,Galaxy Z Fold,SummerDreams,Launch
1576,Adidas,Gazelle,ReferralBonus,Post-Launch
1577,Apple,Mac Mini,GlobalCampaign,Post-Launch
1578,Toyota,RAV4,HolidaySpecial,Launch
1579,Samsung,Galaxy Z Fold,NewYearNewYou,Launch
1580,Pepsi,Pepsi Zero Sugar,SustainableFuture,Pre-Launch
1581,Adidas,Predator,GlobalCampaign,Post-Launch
1582,Coca-Cola,Coke Zero,NextGeneration,Pre-Launch
1583,Coca-Cola,Coca-Cola Cherry,BackToSchool,Launch
1584,Microsoft,Xbox Series X,ValentinesDeals,Pre-Launch
1585,Pepsi,Pepsi Max,LoyaltyRewards,Post-Launch
1586,Nike,Air Max,LoyaltyRewards,Pre-Launch
1587,Microsoft,Surface Go,NewYearNewYou,Post-Launch
1588,Pepsi,Pepsi Zero Sugar,BackToSchool,Post-Launch
1589,Apple,iMac,BackToSchool,Pre-Launch
1590,Microsoft,Surface Pro,ValentinesDeals,Pre-Launch
1591,Toyota,Camry,PowerRelease,Pre-Launch
1592,Pepsi,Pepsi Wild Cherry,NextGeneration,Pre-Launch
1593,Google,Nest Hub,EarthDay,Launch
1594,Apple,iPad Air,CustomerFirst,Launch
1595,Google,Pixel Watch,SustainableFuture,Launch
1596,Samsung,Galaxy Watch,SpringBlast2025,Pre-Launch
1597,Nike,React,PowerRelease,Launch
1598,Samsung,Galaxy Tab,DigitalTransformation,Launch
1599,Amazon,Fire TV,CustomerFirst,Post-Launch
1600,Pepsi,Diet Pepsi,NewYearNewYou,Launch
1601,Samsung,Galaxy Tab,InnovationX,Post-Launch
1602,Nike,React,SummerSale,Post-Launch
1603,Nike,React,CyberMonday,Post-Launch
1604,Toyota,Tacoma,LocalTouchpoints,Post-Launch
1605,Coca-Cola,Sprite,SustainableFuture,Launch
1606,Amazon,Ring Camera,PowerRelease,Post-Launch
1607,Coca-Cola,Coca-Cola Vanilla,LoyaltyRewards,Launch
1608,Microsoft,Surface Duo,FallCollection,Post-Launch
1609,Toyota,Tacoma,InnovationX,Launch
1610,Nike,Zoom Pegasus,LaunchWave,Post-Launch
1611,Apple,MacBook Pro,HolidaySpecial,Post-Launch
1612,Nike,FlyKnit,ValentinesDeals,Pre-Launch
1613,Nike,Air Force 1,ReferralBonus,Launch
1614,Google,Nest Hub,SummerSale,Pre-Launch
1615,Adidas,Predator,FallCollection,Post-Launch
1616,Apple,MacBook Pro,DigitalTransformation,Pre-Launch
1617,Samsung,Neo QLED TV,FallCollection,Pre-Launch
1618,Adidas,NMD,NewYearNewYou,Pre-Launch
1619,Toyota,Camry,LocalTouchpoints,Pre-Launch
1620,Amazon,Fire TV,SustainableFuture,Post-Launch
1621,Amazon,Fire Tablet,CyberMonday,Post-Launch
1622,Samsung,Galaxy Watch,SummerSale,Pre-Launch
1623,Apple,Apple Watch,SummerSale,Pre-Launch
1624,Adidas,Stan Smith,PowerRelease,Post-Launch
1625,Google,Pixel 8,SummerDreams,Pre-Launch
1626,Apple,iPhone 15,GlobalCampaign,Post-Launch
1627,Amazon,Eero WiFi,NewYearNewYou,Post-Launch
1628,Pepsi,Diet Pepsi,GlobalCampaign,Launch
1629,Coca-Cola,Sprite,GlobalCampaign,Launch
1630,Samsung,Galaxy Z Fold,SummerSale,Post-Launch
1631,Google,Pixel Tablet,CustomerFirst,Pre-Launch
1632,Apple,Vision Pro,InnovationX,Pre-Launch
1633,Pepsi,Pepsi Lime,SummerSale,Launch
1634,Samsung,Galaxy Buds,LaunchWave,Post-Launch
1635,Google,Chromebook,LoyaltyRewards,Post-Launch
1636,Apple,Mac Mini,WinterWonders,Pre-Launch
1637,Adidas,Samba,FallCollection,Post-Launch
1638,Samsung,Galaxy Z Fold,SpringBlast2025,Post-Launch
1639,Pepsi,Diet Pepsi,BlackFriday,Launch
1640,Microsoft,Surface Pro,InnovationX,Pre-Launch
1641,Toyota,Highlander,PowerRelease,Pre-Launch
1642,Amazon,Fire TV,ReferralBonus,Pre-Launch
1643,Google,Pixel 8,SpringBlast2025,Launch
1644,Google,Pixel Watch,SummerSale,Pre-Launch
1645,Nike,React,SustainableFuture,Launch
1646,Microsoft,Surface Duo,LaunchWave,Launch
1647,Amazon,Kindle,BlackFriday,Launch
1648,Microsoft,Surface Laptop,LoyaltyRewards,Post-Launch
1649,Toyota,Tacoma,BackToSchool,Launch
1650,Adidas,Yeezy,BackToSchool,Pre-Launch
1651,Microsoft,Surface Pro,LaunchWave,Launch
1652,Google,Nest Thermostat,BackToSchool,Launch
1653,Toyota,Tundra,LocalTouchpoints,Post-Launch
1654,Pepsi,Crystal Pepsi,CyberMonday,Pre-Launch
1655,Samsung,Galaxy Buds,SummerDreams,Pre-Launch
1656,Adidas,Samba,WinterWonders,Post-Launch
1657,Amazon,Halo Band,SummerSale,Pre-Launch
1658,Samsung,Galaxy Z Fold,GlobalCampaign,Pre-Launch
1659,Apple,Mac Mini,WinterWonders,Launch
1660,Amazon,Kindle,LocalTouchpoints,Pre-Launch
1661,Adidas,Stan Smith,HolidaySpecial,Pre-Launch
1662,Coca-Cola,Coke Zero,GlobalCampaign,Post-Launch
1663,Nike,Dri-FIT,SpringBlast2025,Post-Launch
1664,Nike,Dri-FIT,ReferralBonus,Pre-Launch
1665,Coca-Cola,Coca-Cola Vanilla,SustainableFuture,Launch
1666,Apple,Apple Watch,PowerRelease,Post-Launch
1667,Apple,MacBook Pro,NewYearNewYou,Launch
1668,Google,Chromebook,LaunchWave,Post-Launch
1669,Nike,Epic React,SustainableFuture,Launch
1670,Pepsi,Pepsi Wild Cherry,SummerSale,Pre-Launch
1671,Nike,React,ValentinesDeals,Pre-Launch
1672,Amazon,Eero WiFi,SustainableFuture,Launch
1673,Samsung,Galaxy Buds,CyberMonday,Pre-Launch
1674,Toyota,RAV4,LaunchWave,Post-Launch
1675,Adidas,Stan Smith,WinterWonders,Launch
1676,Nike,Air Force 1,ValentinesDeals,Pre-Launch
1677,Apple,iPad Air,EarthDay,Post-Launch
1678,Google,Pixel Buds,ReferralBonus,Post-Launch
1679,Pepsi,Pepsi Lime,SpringBlast2025,Post-Launch
1680,Coca-Cola,Coca-Cola Vanilla,EarthDay,Pre-Launch
1681,Pepsi,Pepsi Max,DigitalTransformation,Pre-Launch
1682,Nike,Air Jordan,PowerRelease,Post-Launch
1683,Coca-Cola,Diet Coke,SustainableFuture,Post-Launch
1684,Nike,Zoom Pegasus,EarthDay,Launch
1685,Adidas,Stan Smith,ValentinesDeals,Pre-Launch
1686,Adidas,Superstar,BlackFriday,Launch
1687,Nike,Air Jordan,LaunchWave,Launch
1688,Nike,Dri-FIT,PowerRelease,Post-Launch
1689,Nike,Dri-FIT,FallCollection,Launch
1690,Apple,iPad Air,ReferralBonus,Post-Launch
1691,Apple,iPad Air,NewYearNewYou,Pre-Launch
1692,Samsung,Galaxy S25,WinterWonders,Pre-Launch
1693,Apple,Vision Pro,InnovationX,Post-Launch
1694,Samsung,Galaxy Z Fold,NextGeneration,Post-Launch
1695,Amazon,Ring Camera,NextGeneration,Post-Launch
1696,Pepsi,Pepsi Zero Sugar,InnovationX,Launch
1697,Microsoft,Surface Go,SpringBlast2025,Launch
1698,Microsoft,Surface Duo,FallCollection,Launch
1699,Amazon,Fire TV,WinterWonders,Launch
1700,Google,Pixel 8,ValentinesDeals,Pre-Launch
1701,Coca-Cola,Coca-Cola Cherry,InnovationX,Post-Launch
1702,Microsoft,Xbox Elite Controller,LoyaltyRewards,Launch
1703,Pepsi,Pepsi Max,SpringBlast2025,Post-Launch
1704,Toyota,Highlander,LaunchWave,Post-Launch
1705,Amazon,Ring Camera,ReferralBonus,Launch
1706,Coca-Cola,Sprite,BackToSchool,Launch
1707,Toyota,Sienna,GlobalCampaign,Post-Launch
1708,Amazon,Fire TV,GlobalCampaign,Launch
1709,Pepsi,Pepsi Max,NextGeneration,Pre-Launch
1710,Apple,MacBook Pro,GlobalCampaign,Pre-Launch
1711,Pepsi,Pepsi Wild Cherry,PowerRelease,Launch
1712,Google,Nest Thermostat,DigitalTransformation,Pre-Launch
1713,Nike,FlyKnit,SpringBlast2025,Pre-Launch
1714,Amazon,Eero WiFi,SummerDreams,Post-Launch
1715,Nike,Air Max,GlobalCampaign,Launch
1716,Pepsi,Pepsi Max,SpringBlast2025,Launch
1717,Pepsi,Pepsi Zero Sugar,NewYearNewYou,Post-Launch
1718,Pepsi,Pepsi Lime,SummerDreams,Post-Launch
1719,Pepsi,Pepsi Lime,ReferralBonus,Launch
1720,Pepsi,Pepsi Zero Sugar,NextGeneration,Pre-Launch
1721,Google,Chromebook,GlobalCampaign,Launch
1722,Coca-Cola,Sprite,HolidaySpecial,Pre-Launch
1723,Microsoft,Surface Pro,ValentinesDeals,Launch
1724,Toyota,Sienna,ReferralBonus,Pre-Launch
1725,Nike,Air Jordan,LocalTouchpoints,Pre-Launch
1726,Amazon,Kindle,BackToSchool,Pre-Launch
1727,Apple,Apple Watch,BackToSchool,Post-Launch
1728,Nike,Air Max,SummerDreams,Pre-Launch
1729,Adidas,NMD,DigitalTransformation,Post-Launch
1730,Pepsi,Crystal Pepsi,HolidaySpecial,Pre-Launch
1731,Microsoft,Surface Duo,NewYearNewYou,Launch
1732,Amazon,Echo Dot,SummerSale,Launch
1733,Pepsi,Pepsi Wild Cherry,LocalTouchpoints,Post-Launch
1734,Amazon,Kindle,SummerDreams,Post-Launch
1735,Coca-Cola,Diet Coke,BackToSchool,Launch
1736,Coca-Cola,Fanta,NextGeneration,Pre-Launch
1737,Nike,Air Force 1,WinterWonders,Post-Launch
1738,Nike,Air Jordan,LoyaltyRewards,Post-Launch
1739,Apple,MacBook Pro,PowerRelease,Launch
1740,Coca-Cola,Coca-Cola Vanilla,CustomerFirst,Pre-Launch
1741,Nike,React,ReferralBonus,Launch
1742,Google,Nest Thermostat,FallCollection,Post-Launch
1743,Nike,Air Force 1,EarthDay,Launch
1744,Coca-Cola,Diet Coke,NextGeneration,Pre-Launch
1745,Toyota,Tundra,BlackFriday,Pre-Launch
1746,Samsung,Galaxy Watch,LocalTouchpoints,Launch
1747,Samsung,Galaxy Buds,DigitalTransformation,Launch
1748,Apple,iPad Air,InnovationX,Post-Launch
1749,Apple,Vision Pro,WinterWonders,Launch
1750,Toyota,Corolla,PowerRelease,Launch
1751,Google,Chromebook,ReferralBonus,Pre-Launch
1752,Coca-Cola,Coca-Cola Vanilla,EarthDay,Post-Launch
1753,Toyota,Camry,SpringBlast2025,Post-Launch
1754,Coca-Cola,Coke Zero,SustainableFuture,Pre-Launch
1755,Microsoft,Surface Go,BlackFriday,Launch
1756,Amazon,Ring Camera,CyberMonday,Post-Launch
1757,Toyota,Tacoma,SummerSale,Launch
1758,Pepsi,Pepsi Wild Cherry,CyberMonday,Post-Launch
1759,Google,Pixel Buds,LocalTouchpoints,Launch
1760,Pepsi,Pepsi Lime,SpringBlast2025,Launch
1761,Apple,Mac Mini,BlackFriday,Post-Launch
1762,Google,Pixel Buds,ValentinesDeals,Pre-Launch
1763,Pepsi,Pepsi Max,SummerDreams,Pre-Launch
1764,Google,Chromebook,FallCollection,Post-Launch
1765,Adidas,NMD,DigitalTransformation,Pre-Launch
1766,Toyota,Camry,BackToSchool,Pre-Launch
1767,Amazon,Ring Camera,NewYearNewYou,Pre-Launch
1768,Amazon,Fire TV,HolidaySpecial,Post-Launch
1769,Adidas,Gazelle,NewYearNewYou,Post-Launch
1770,Adidas,Predator,LocalTouchpoints,Post-Launch
1771,Amazon,Fire TV,LaunchWave,Post-Launch
1772,Amazon,Echo Dot,LoyaltyRewards,Post-Launch
1773,Pepsi,Crystal Pepsi,HolidaySpecial,Post-Launch
1774,Amazon,Fire TV,NewYearNewYou,Launch
1775,Adidas,Ultraboost,CyberMonday,Post-Launch
1776,Adidas,Gazelle,BackToSchool,Pre-Launch
1777,Samsung,Galaxy S25,CustomerFirst,Launch
1778,Apple,iPad Air,SummerDreams,Launch
1779,Amazon,Eero WiFi,ValentinesDeals,Launch
1780,Toyota,RAV4,CustomerFirst,Post-Launch
1781,Amazon,Fire TV,ReferralBonus,Launch
1782,Microsoft,Surface Duo,LaunchWave,Pre-Launch
1783,Amazon,Halo Band,NewYearNewYou,Launch
1784,Microsoft,Xbox Series X,WinterWonders,Pre-Launch
1785,Microsoft,Surface Go,CustomerFirst,Post-Launch
1786,Amazon,Eero WiFi,EarthDay,Post-Launch
1787,Apple,iMac,LaunchWave,Pre-Launch
1788,Adidas,Samba,HolidaySpecial,Pre-Launch
1789,Nike,React,DigitalTransformation,Pre-Launch
1790,Amazon,Fire TV,SummerDreams,Pre-Launch
1791,Microsoft,Surface Duo,CustomerFirst,Post-Launch
1792,Adidas,Predator,ReferralBonus,Post-Launch
1793,Adidas,Predator,HolidaySpecial,Launch
1794,Coca-Cola,Coca-Cola Cherry,BackToSchool,Pre-Launch
1795,Microsoft,Surface Pro,EarthDay,Launch
1796,Adidas,Predator,LaunchWave,Post-Launch
1797,Google,Chromebook,SummerSale,Post-Launch
1798,Pepsi,Pepsi Wild Cherry,BackToSchool,Pre-Launch
1799,Adidas,Ultraboost,DigitalTransformation,Post-Launch
1800,Apple,iPhone 15,LocalTouchpoints,Post-Launch
1801,Adidas,Gazelle,PowerRelease,Launch
1802,Apple,MacBook Pro,InnovationX,Pre-Launch
1803,Pepsi,Pepsi Max,SustainableFuture,Post-Launch
1804,Microsoft,Surface Pro,LaunchWave,Pre-Launch
1805,Amazon,Echo Dot,FallCollection,Launch
1806,Toyota,Highlander,SpringBlast2025,Pre-Launch
1807,Toyota,Camry,FallCollection,Pre-Launch
1808,Toyota,RAV4,ValentinesDeals,Launch
1809,Samsung,Galaxy S25,LocalTouchpoints,Pre-Launch
1810,Nike,Dri-FIT,InnovationX,Pre-Launch
1811,Pepsi,Pepsi Lime,EarthDay,Launch
1812,Coca-Cola,Fanta,NextGeneration,Launch
1813,Nike,Epic React,GlobalCampaign,Post-Launch
1814,Adidas,Superstar,BlackFriday,Pre-Launch
1815,Microsoft,Xbox Series X,GlobalCampaign,Post-Launch
1816,Google,Pixel Tablet,NextGeneration,Launch
1817,Amazon,Fire Tablet,SummerSale,Pre-Launch
1818,Adidas,Ultraboost,BackToSchool,Pre-Launch
1819,Google,Chromebook,EarthDay,Launch
1820,Toyota,Sienna,SpringBlast2025,Post-Launch
1821,Adidas,Ultraboost,WinterWonders,Pre-Launch
1822,Apple,AirPods Pro,GlobalCampaign,Pre-Launch
1823,Samsung,Galaxy Tab,NextGeneration,Launch
1824,Adidas,Samba,HolidaySpecial,Launch
1825,Nike,Air Max,DigitalTransformation,Post-Launch
1826,Apple,Mac Mini,LaunchWave,Post-Launch
1827,Adidas,Superstar,NextGeneration,Post-Launch
1828,Google,Pixel 8,PowerRelease,Post-Launch
1829,Google,Pixel Buds,SpringBlast2025,Pre-Launch
1830,Amazon,Halo Band,LaunchWave,Post-Launch
1831,Coca-Cola,Coca-Cola Vanilla,FallCollection,Launch
1832,Toyota,Sienna,SustainableFuture,Launch
1833,Samsung,Galaxy Watch,SpringBlast2025,Post-Launch
1834,Apple,iPhone 15,HolidaySpecial,Post-Launch
1835,Samsung,Galaxy S25,ValentinesDeals,Post-Launch
1836,Nike,Zoom Pegasus,CyberMonday,Pre-Launch
1837,Apple,AirPods Pro,SummerDreams,Launch
1838,Apple,Mac Mini,SummerDreams,Post-Launch
1839,Apple,iMac,DigitalTransformation,Pre-Launch
1840,Amazon,Echo Dot,BackToSchool,Post-Launch
1841,Toyota,Corolla,EarthDay,Post-Launch
1842,Toyota,Highlander,FallCollection,Post-Launch
1843,Nike,Air Force 1,SustainableFuture,Pre-Launch
1844,Adidas,Stan Smith,BlackFriday,Pre-Launch
1845,Google,Pixel 8,SustainableFuture,Launch
1846,Samsung,Galaxy Z Fold,LoyaltyRewards,Launch
1847,Toyota,Sienna,SustainableFuture,Post-Launch
1848,Samsung,Galaxy Buds,SummerDreams,Launch
1849,Pepsi,Pepsi Wild Cherry,WinterWonders,Pre-Launch
1850,Samsung,Galaxy Tab,ValentinesDeals,Launch
1851,Coca-Cola,Fanta,SummerSale,Pre-Launch
1852,Apple,MacBook Pro,CustomerFirst,Pre-Launch
1853,Adidas,Superstar,ValentinesDeals,Pre-Launch
1854,Samsung,Neo QLED TV,SustainableFuture,Launch
1855,Apple,AirPods Pro,ValentinesDeals,Post-Launch
1856,Samsung,Galaxy Buds,ValentinesDeals,Launch
1857,Microsoft,Xbox Series X,FallCollection,Pre-Launch
1858,Adidas,Samba,HolidaySpecial,Post-Launch
1859,Amazon,Fire TV,LocalTouchpoints,Launch
1860,Amazon,Fire Tablet,LoyaltyRewards,Launch
1861,Toyota,Camry,LoyaltyRewards,Launch
1862,Microsoft,Xbox Elite Controller,CyberMonday,Pre-Launch
1863,Adidas,NMD,SustainableFuture,Post-Launch
1864,Toyota,Camry,SustainableFuture,Pre-Launch
1865,Google,Pixel Buds,CustomerFirst,Pre-Launch
1866,Amazon,Kindle,BlackFriday,Post-Launch
1867,Samsung,Neo QLED TV,NewYearNewYou,Post-Launch
1868,Amazon,Fire TV,EarthDay,Post-Launch
1869,Google,Nest Thermostat,SpringBlast2025,Launch
1870,Nike,React,SpringBlast2025,Pre-Launch
1871,Samsung,Galaxy Watch,CyberMonday,Pre-Launch
1872,Toyota,Prius,WinterWonders,Launch
1873,Google,Pixel 8,CyberMonday,Post-Launch
1874,Pepsi,Diet Pepsi,EarthDay,Post-Launch
1875,Pepsi,Pepsi Wild Cherry,ReferralBonus,Post-Launch
1876,Toyota,RAV4,ReferralBonus,Pre-Launch
1877,Samsung,Neo QLED TV,WinterWonders,Pre-Launch
1878,Amazon,Fire TV,BlackFriday,Launch
1879,Nike,Dri-FIT,WinterWonders,Pre-Launch
1880,Microsoft,Surface Pro,ReferralBonus,Pre-Launch
1881,Microsoft,Surface Pro,EarthDay,Pre-Launch
1882,Nike,Air Force 1,SummerSale,Launch
1883,Nike,Dri-FIT,GlobalCampaign,Pre-Launch
1884,Samsung,Neo QLED TV,ReferralBonus,Post-Launch
1885,Apple,Vision Pro,BackToSchool,Pre-Launch
1886,Google,Pixel Tablet,LaunchWave,Post-Launch
1887,Amazon,Fire Tablet,BlackFriday,Post-Launch
1888,Coca-Cola,Coca-Cola Vanilla,FallCollection,Pre-Launch
1889,Nike,Epic React,SpringBlast2025,Pre-Launch
1890,Coca-Cola,Coca-Cola Cherry,ReferralBonus,Post-Launch
1891,Coca-Cola,Fanta,WinterWonders,Pre-Launch
1892,Amazon,Eero WiFi,SustainableFuture,Post-Launch
1893,Coca-Cola,Diet Coke,CyberMonday,Pre-Launch
1894,Nike,Epic React,LaunchWave,Post-Launch
1895,Apple,Vision Pro,SummerSale,Pre-Launch
1896,Toyota,Corolla,ValentinesDeals,Pre-Launch
1897,Nike,Air Force 1,LocalTouchpoints,Launch
1898,Samsung,Galaxy Buds,CustomerFirst,Launch
1899,Samsung,Neo QLED TV,PowerRelease,Pre-Launch
1900,Adidas,NMD,BlackFriday,Post-Launch
1901,Apple,Mac Mini,SummerSale,Launch
1902,Toyota,Prius,LoyaltyRewards,Post-Launch
1903,Coca-Cola,Coca-Cola Cherry,EarthDay,Post-Launch
1904,Microsoft,Xbox Elite Controller,DigitalTransformation,Post-Launch
1905,Samsung,Galaxy Tab,NextGeneration,Post-Launch
1906,Nike,React,SummerDreams,Post-Launch
1907,Adidas,Predator,CustomerFirst,Post-Launch
1908,Amazon,Fire Tablet,EarthDay,Pre-Launch
1909,Coca-Cola,Fanta,SummerDreams,Pre-Launch
1910,Microsoft,Xbox Elite Controller,EarthDay,Post-Launch
1911,Microsoft,Xbox Elite Controller,BlackFriday,Pre-Launch
1912,Samsung,Galaxy S25,ValentinesDeals,Pre-Launch
1913,Amazon,Halo Band,DigitalTransformation,Pre-Launch
1914,Coca-Cola,Sprite,SustainableFuture,Post-Launch
1915,Coca-Cola,Diet Coke,LocalTouchpoints,Post-Launch
1916,Microsoft,Xbox Series X,BackToSchool,Post-Launch
1917,Pepsi,Crystal Pepsi,LocalTouchpoints,Post-Launch
1918,Nike,React,ReferralBonus,Pre-Launch
1919,Coca-Cola,Coca-Cola Vanilla,LaunchWave,Post-Launch
1920,Adidas,Superstar,GlobalCampaign,Pre-Launch
1921,Samsung,Neo QLED TV,LaunchWave,Post-Launch
1922,Samsung,Galaxy Buds,SpringBlast2025,Post-Launch
1923,Adidas,Ultraboost,LaunchWave,Pre-Launch
1924,Amazon,Fire Tablet,CyberMonday,Pre-Launch
1925,Coca-Cola,Fanta,CustomerFirst,Pre-Launch
1926,Nike,Dri-FIT,PowerRelease,Launch
